Interval,GMTIntervalEnd,STLF,MTLF,Actual Load,STWF,MTWF,Actual Wind, STSF, MTSF, Actual Solar
02/15/2023 16:15:00,02/15/2023 22:15:00,,,,,,,,,
02/15/2023 16:10:00,02/15/2023 22:10:00,,,,,,,,,
02/15/2023 16:05:00,02/15/2023 22:05:00,,,,,,,,,
02/15/2023 16:00:00,02/15/2023 22:00:00,,30428.747,,,18879.570,,,99.100,
02/15/2023 15:55:00,02/15/2023 21:55:00,,,,,,,,,
02/15/2023 15:50:00,02/15/2023 21:50:00,,,,,,,,,
02/15/2023 15:45:00,02/15/2023 21:45:00,,,,,,,,,
02/15/2023 15:40:00,02/15/2023 21:40:00,,,,,,,,,
02/15/2023 15:35:00,02/15/2023 21:35:00,,,,,,,,,
02/15/2023 15:30:00,02/15/2023 21:30:00,,,,,,,,,
02/15/2023 15:25:00,02/15/2023 21:25:00,,,,,,,,,
02/15/2023 15:20:00,02/15/2023 21:20:00,,,,,,,,,
02/15/2023 15:15:00,02/15/2023 21:15:00,,,,,,,,,
02/15/2023 15:10:00,02/15/2023 21:10:00,,,,,,,,,
02/15/2023 15:05:00,02/15/2023 21:05:00,,,,,,,,,
02/15/2023 15:00:00,02/15/2023 21:00:00,,30620.218,,,19158.840,,,89.270,
02/15/2023 14:55:00,02/15/2023 20:55:00,,,,,,,,,
02/15/2023 14:50:00,02/15/2023 20:50:00,,,,,,,,,
02/15/2023 14:45:00,02/15/2023 20:45:00,,,,,,,,,
02/15/2023 14:40:00,02/15/2023 20:40:00,,,,,,,,,
02/15/2023 14:35:00,02/15/2023 20:35:00,,,,,,,,,
02/15/2023 14:30:00,02/15/2023 20:30:00,,,,,,,,,
02/15/2023 14:25:00,02/15/2023 20:25:00,,,,,,,,,
02/15/2023 14:20:00,02/15/2023 20:20:00,,,,,,,,,
02/15/2023 14:15:00,02/15/2023 20:15:00,,,,,,,,,
02/15/2023 14:10:00,02/15/2023 20:10:00,,,,,,,,,
02/15/2023 14:05:00,02/15/2023 20:05:00,,,,,,,,,
02/15/2023 14:00:00,02/15/2023 20:00:00,,30962.781,,,19505.500,,,85.320,
02/15/2023 13:55:00,02/15/2023 19:55:00,,,,,,,,,
02/15/2023 13:50:00,02/15/2023 19:50:00,,,,,,,,,
02/15/2023 13:45:00,02/15/2023 19:45:00,,,,,,,,,
02/15/2023 13:40:00,02/15/2023 19:40:00,,,,,,,,,
02/15/2023 13:35:00,02/15/2023 19:35:00,,,,,,,,,
02/15/2023 13:30:00,02/15/2023 19:30:00,,,,,,,,,
02/15/2023 13:25:00,02/15/2023 19:25:00,,,,,,,,,
02/15/2023 13:20:00,02/15/2023 19:20:00,,,,,,,,,
02/15/2023 13:15:00,02/15/2023 19:15:00,31108.976,,,,,,,,
02/15/2023 13:10:00,02/15/2023 19:10:00,31091.887,,,,,,,,
02/15/2023 13:05:00,02/15/2023 19:05:00,31115.972,,,,,,,,
02/15/2023 13:00:00,02/15/2023 19:00:00,31163.393,31350.343,,,19547.070,,,85.250,
02/15/2023 12:55:00,02/15/2023 18:55:00,31220.545,,,,,,,,
02/15/2023 12:50:00,02/15/2023 18:50:00,31278.298,,,,,,,,
02/15/2023 12:45:00,02/15/2023 18:45:00,31322.336,,,,,,,,
02/15/2023 12:40:00,02/15/2023 18:40:00,31342.185,,,,,,,,
02/15/2023 12:35:00,02/15/2023 18:35:00,31322.923,,,,,,,,
02/15/2023 12:30:00,02/15/2023 18:30:00,31322.445,,,,,,,,
02/15/2023 12:25:00,02/15/2023 18:25:00,31346.950,,,,,,,,
02/15/2023 12:20:00,02/15/2023 18:20:00,31411.792,,,,,,,,
02/15/2023 12:15:00,02/15/2023 18:15:00,31481.082,,,,,,,,
02/15/2023 12:10:00,02/15/2023 18:10:00,31522.458,,,,,,,,
02/15/2023 12:05:00,02/15/2023 18:05:00,31575.660,,,,,,,,
02/15/2023 12:00:00,02/15/2023 18:00:00,31639.395,31830.894,,,19636.750,,,85.460,
02/15/2023 11:55:00,02/15/2023 17:55:00,31718.092,,,,,,,,
02/15/2023 11:50:00,02/15/2023 17:50:00,31748.410,,,,,,,,
02/15/2023 11:45:00,02/15/2023 17:45:00,31755.597,,,,,,,,
02/15/2023 11:40:00,02/15/2023 17:40:00,31786.871,,,,,,,,
02/15/2023 11:35:00,02/15/2023 17:35:00,31869.720,,,,,,,,
02/15/2023 11:30:00,02/15/2023 17:30:00,31949.936,,,,,,,,
02/15/2023 11:25:00,02/15/2023 17:25:00,32012.252,,,,,,,,
02/15/2023 11:20:00,02/15/2023 17:20:00,32045.016,,,,,,,,
02/15/2023 11:15:00,02/15/2023 17:15:00,32078.898,,,,,,,,
02/15/2023 11:10:00,02/15/2023 17:10:00,32116.839,,,,,,,,
02/15/2023 11:05:00,02/15/2023 17:05:00,32148.861,,,,,,,,
02/15/2023 11:00:00,02/15/2023 17:00:00,32195.160,32276.372,,,20317.130,,,97.510,
02/15/2023 10:55:00,02/15/2023 16:55:00,32239.630,,,,,,,,
02/15/2023 10:50:00,02/15/2023 16:50:00,32296.733,,,,,,,,
02/15/2023 10:45:00,02/15/2023 16:45:00,32339.626,,,,,,,,
02/15/2023 10:40:00,02/15/2023 16:40:00,32351.124,,,,,,,,
02/15/2023 10:35:00,02/15/2023 16:35:00,32378.130,,,,,,,,
02/15/2023 10:30:00,02/15/2023 16:30:00,32404.047,,,,,,,,
02/15/2023 10:25:00,02/15/2023 16:25:00,32445.388,,,,,,,,
02/15/2023 10:20:00,02/15/2023 16:20:00,32475.189,,,,,,,,
02/15/2023 10:15:00,02/15/2023 16:15:00,32515.102,,,,,,,,
02/15/2023 10:10:00,02/15/2023 16:10:00,32581.519,,,,,,,,
02/15/2023 10:05:00,02/15/2023 16:05:00,32634.025,,,,,,,,
02/15/2023 10:00:00,02/15/2023 16:00:00,32697.853,32745.598,,,20507.970,,,92.150,
02/15/2023 09:55:00,02/15/2023 15:55:00,32739.485,,,,,,,,
02/15/2023 09:50:00,02/15/2023 15:50:00,32758.458,,,,,,,,
02/15/2023 09:45:00,02/15/2023 15:45:00,32805.844,,,,,,,,
02/15/2023 09:40:00,02/15/2023 15:40:00,32836.928,,,,,,,,
02/15/2023 09:35:00,02/15/2023 15:35:00,32888.641,,,,,,,,
02/15/2023 09:30:00,02/15/2023 15:30:00,33023.174,,,,,,,,
02/15/2023 09:25:00,02/15/2023 15:25:00,33046.592,,,,,,,,
02/15/2023 09:20:00,02/15/2023 15:20:00,33142.357,,,,,,,,
02/15/2023 09:15:00,02/15/2023 15:15:00,33181.787,,33162.511,,,,,,
02/15/2023 09:10:00,02/15/2023 15:10:00,33196.941,,33204.494,20409.010,,19932.316,83.030,,95.400
02/15/2023 09:05:00,02/15/2023 15:05:00,33247.549,,33177.874,20334.110,,20001.002,76.400,,87.900
02/15/2023 09:00:00,02/15/2023 15:00:00,33231.003,33173.184,33154.668,20434.520,21362.710,20143.802,68.060,32.650,79.900
02/15/2023 08:55:00,02/15/2023 14:55:00,33178.220,,33216.844,20720.970,,20039.203,61.330,,72.900
02/15/2023 08:50:00,02/15/2023 14:50:00,33167.649,,33228.847,20876.130,,20040.006,53.180,,64.600
02/15/2023 08:45:00,02/15/2023 14:45:00,33204.850,,33269.055,21150.660,,19972.957,44.790,,57.100
02/15/2023 08:40:00,02/15/2023 14:40:00,33241.802,,33286.236,21208.990,,19906.003,37.200,,49.800
02/15/2023 08:35:00,02/15/2023 14:35:00,33274.734,,33297.326,21266.880,,20055.204,30.260,,43.400
02/15/2023 08:30:00,02/15/2023 14:30:00,33324.410,,33314.536,21217.620,,20303.604,24.140,,35.700
02/15/2023 08:25:00,02/15/2023 14:25:00,33305.307,,33317.710,21198.890,,20326.703,19.290,,27.000
02/15/2023 08:20:00,02/15/2023 14:20:00,33309.798,,33293.581,21101.450,,20373.307,14.350,,19.500
02/15/2023 08:15:00,02/15/2023 14:15:00,33295.469,,33386.527,21113.710,,20309.205,11.140,,14.300
02/15/2023 08:10:00,02/15/2023 14:10:00,33325.229,,33418.156,21147.740,,20272.506,8.110,,5.500
02/15/2023 08:05:00,02/15/2023 14:05:00,33348.474,,33330.100,21190.030,,20057.117,5.260,,3.042
02/15/2023 08:00:00,02/15/2023 14:00:00,33397.302,33413.959,33285.743,21262.030,21378.830,19759.105,3.960,1.080,1.039
02/15/2023 07:55:00,02/15/2023 13:55:00,33411.316,,33278.891,21210.610,,19896.919,2.740,,0.847
02/15/2023 07:50:00,02/15/2023 13:50:00,33525.093,,33322.018,21162.980,,19882.607,1.490,,1.189
02/15/2023 07:45:00,02/15/2023 13:45:00,33534.966,,33409.543,21160.800,,19822.403,1.050,,1.165
02/15/2023 07:40:00,02/15/2023 13:40:00,33564.857,,33541.802,21188.790,,20028.100,0.650,,1.049
02/15/2023 07:35:00,02/15/2023 13:35:00,33524.429,,33540.279,21250.540,,19984.600,0.230,,1.014
02/15/2023 07:30:00,02/15/2023 13:30:00,33465.438,,33566.545,21356.550,,19937.100,0.180,,1.036
02/15/2023 07:25:00,02/15/2023 13:25:00,33466.002,,33490.730,21360.000,,19925.301,0.100,,1.080
02/15/2023 07:20:00,02/15/2023 13:20:00,33389.430,,33370.982,21208.330,,19875.501,0.050,,0.975
02/15/2023 07:15:00,02/15/2023 13:15:00,33353.288,,33329.689,21056.880,,19972.647,0.030,,1.000
02/15/2023 07:10:00,02/15/2023 13:10:00,33298.365,,33181.677,21135.690,,20005.547,0.020,,0.888
02/15/2023 07:05:00,02/15/2023 13:05:00,33134.866,,33039.183,21024.570,,20054.601,0.000,,1.019
02/15/2023 07:00:00,02/15/2023 13:00:00,32918.106,31944.823,32966.514,21019.870,20567.440,19901.301,0.000,0.000,1.147
02/15/2023 06:55:00,02/15/2023 12:55:00,32754.992,,32829.678,20960.570,,19905.296,0.000,,0.930
02/15/2023 06:50:00,02/15/2023 12:50:00,32682.381,,32660.435,20827.410,,19890.982,0.000,,0.972
02/15/2023 06:45:00,02/15/2023 12:45:00,32544.615,,32486.557,20713.170,,19899.139,0.000,,0.921
02/15/2023 06:40:00,02/15/2023 12:40:00,32336.722,,32391.742,20632.440,,20036.072,0.000,,0.900
02/15/2023 06:35:00,02/15/2023 12:35:00,32173.787,,32242.330,20422.330,,20175.459,0.000,,1.020
02/15/2023 06:30:00,02/15/2023 12:30:00,32059.175,,31888.825,20406.920,,20084.455,0.000,,0.952
02/15/2023 06:25:00,02/15/2023 12:25:00,31829.586,,31710.949,20425.610,,19576.949,0.000,,0.915
02/15/2023 06:20:00,02/15/2023 12:20:00,31603.934,,31692.555,20397.020,,19426.913,0.000,,1.101
02/15/2023 06:15:00,02/15/2023 12:15:00,31350.962,,31516.149,20271.790,,19362.761,0.000,,1.052
02/15/2023 06:10:00,02/15/2023 12:10:00,31151.406,,31263.096,20320.240,,19665.323,0.000,,0.856
02/15/2023 06:05:00,02/15/2023 12:05:00,30959.043,,30912.978,20275.420,,19611.919,0.000,,0.910
02/15/2023 06:00:00,02/15/2023 12:00:00,30681.619,29712.995,30723.199,20312.430,19996.030,19379.345,0.000,0.000,0.944
02/15/2023 05:55:00,02/15/2023 11:55:00,30549.893,,30555.914,20327.330,,19280.372,0.000,,0.921
02/15/2023 05:50:00,02/15/2023 11:50:00,30376.368,,30359.520,20268.880,,19202.171,0.000,,0.910
02/15/2023 05:45:00,02/15/2023 11:45:00,30198.418,,30283.564,20168.170,,19329.379,0.000,,0.831
02/15/2023 05:40:00,02/15/2023 11:40:00,29973.938,,30116.442,20087.860,,19439.941,0.000,,0.968
02/15/2023 05:35:00,02/15/2023 11:35:00,29867.723,,29985.301,20091.420,,19363.995,0.000,,1.029
02/15/2023 05:30:00,02/15/2023 11:30:00,29799.896,,29792.153,20093.420,,19165.416,0.000,,0.899
02/15/2023 05:25:00,02/15/2023 11:25:00,29752.320,,29648.787,20031.450,,18934.539,0.000,,0.998
02/15/2023 05:20:00,02/15/2023 11:20:00,29538.879,,29615.609,19848.210,,18811.960,0.000,,0.881
02/15/2023 05:15:00,02/15/2023 11:15:00,29330.984,,29567.038,19627.070,,19207.895,0.000,,0.871
02/15/2023 05:10:00,02/15/2023 11:10:00,29228.296,,29361.790,19539.280,,19247.269,0.000,,0.812
02/15/2023 05:05:00,02/15/2023 11:05:00,29140.480,,29120.241,19465.500,,18845.055,0.000,,0.810
02/15/2023 05:00:00,02/15/2023 11:00:00,28971.905,28543.304,28967.813,19422.010,19116.140,18754.236,0.000,0.000,0.932
02/15/2023 04:55:00,02/15/2023 10:55:00,28849.377,,28927.878,19313.360,,18688.302,0.000,,0.781
02/15/2023 04:50:00,02/15/2023 10:50:00,28726.250,,28747.484,19188.660,,18640.614,0.000,,0.773
02/15/2023 04:45:00,02/15/2023 10:45:00,28632.872,,28617.516,19038.830,,18796.050,0.000,,0.856
02/15/2023 04:40:00,02/15/2023 10:40:00,28496.246,,28530.062,19141.050,,18566.203,0.000,,0.838
02/15/2023 04:35:00,02/15/2023 10:35:00,28457.558,,28553.815,19065.160,,18331.228,0.000,,0.702
02/15/2023 04:30:00,02/15/2023 10:30:00,28412.892,,28485.290,18878.700,,18171.292,0.000,,0.773
02/15/2023 04:25:00,02/15/2023 10:25:00,28354.952,,28469.303,18764.300,,18412.559,0.000,,0.777
02/15/2023 04:20:00,02/15/2023 10:20:00,28304.000,,28388.716,18685.360,,18216.836,0.000,,0.685
02/15/2023 04:15:00,02/15/2023 10:15:00,28198.934,,28335.856,18541.010,,18066.704,0.000,,0.689
02/15/2023 04:10:00,02/15/2023 10:10:00,28181.585,,28252.875,18421.510,,18013.585,0.000,,0.789
02/15/2023 04:05:00,02/15/2023 10:05:00,28151.985,,28114.367,18314.970,,18015.906,0.000,,0.731
02/15/2023 04:00:00,02/15/2023 10:00:00,28003.636,28044.407,28048.777,18274.430,18532.610,17909.661,0.000,0.000,0.783
02/15/2023 03:55:00,02/15/2023 09:55:00,27977.387,,28079.033,18286.390,,17773.584,0.000,,0.735
02/15/2023 03:50:00,02/15/2023 09:50:00,28058.398,,28013.110,18303.570,,17601.650,0.000,,0.819
02/15/2023 03:45:00,02/15/2023 09:45:00,28089.591,,28012.046,18259.480,,17509.764,0.000,,0.957
02/15/2023 03:40:00,02/15/2023 09:40:00,28031.803,,28020.075,18205.280,,17586.956,0.000,,0.731
02/15/2023 03:35:00,02/15/2023 09:35:00,27825.827,,27967.143,18043.110,,17673.495,0.000,,0.843
02/15/2023 03:30:00,02/15/2023 09:30:00,27771.488,,27986.276,18085.710,,17721.269,0.000,,0.765
02/15/2023 03:25:00,02/15/2023 09:25:00,27730.978,,27817.039,17985.770,,17600.329,0.000,,0.703
02/15/2023 03:20:00,02/15/2023 09:20:00,27719.522,,27766.191,17908.570,,17442.673,0.000,,0.709
02/15/2023 03:15:00,02/15/2023 09:15:00,27748.749,,27803.158,17798.530,,17394.859,0.000,,0.680
02/15/2023 03:10:00,02/15/2023 09:10:00,27693.598,,27806.036,17917.910,,17358.161,0.000,,0.823
02/15/2023 03:05:00,02/15/2023 09:05:00,27697.225,,27836.063,17772.560,,17222.861,0.000,,0.830
02/15/2023 03:00:00,02/15/2023 09:00:00,27750.867,27745.499,27725.325,17587.240,17437.200,17223.045,0.000,0.000,0.793
02/15/2023 02:55:00,02/15/2023 08:55:00,27746.272,,27695.186,17548.130,,17088.916,0.000,,0.798
02/15/2023 02:50:00,02/15/2023 08:50:00,27728.154,,27761.827,17373.660,,17180.634,0.000,,0.753
02/15/2023 02:45:00,02/15/2023 08:45:00,27617.058,,27671.027,17300.310,,17119.097,0.000,,0.783
02/15/2023 02:40:00,02/15/2023 08:40:00,27622.438,,27678.124,17334.200,,17210.458,0.000,,0.814
02/15/2023 02:35:00,02/15/2023 08:35:00,27611.695,,27677.697,17344.200,,17025.972,0.000,,0.809
02/15/2023 02:30:00,02/15/2023 08:30:00,27599.693,,27685.603,17284.450,,16904.717,0.000,,0.925
02/15/2023 02:25:00,02/15/2023 08:25:00,27605.976,,27689.308,17227.860,,16964.583,0.000,,1.045
02/15/2023 02:20:00,02/15/2023 08:20:00,27559.336,,27638.727,17160.010,,17014.202,0.000,,0.898
02/15/2023 02:15:00,02/15/2023 08:15:00,27523.732,,27715.263,17054.980,,17052.292,0.000,,1.021
02/15/2023 02:10:00,02/15/2023 08:10:00,27526.292,,27691.766,17066.680,,16969.974,0.000,,0.848
02/15/2023 02:05:00,02/15/2023 08:05:00,27582.166,,27579.043,17113.150,,16845.843,0.000,,0.843
02/15/2023 02:00:00,02/15/2023 08:00:00,27724.568,27493.713,27607.634,17012.260,16282.720,16666.697,0.000,0.000,0.874
02/15/2023 01:55:00,02/15/2023 07:55:00,27752.417,,27617.886,16965.530,,16650.012,0.000,,0.848
02/15/2023 01:50:00,02/15/2023 07:50:00,27723.887,,27705.716,16794.300,,16682.100,0.000,,0.826
02/15/2023 01:45:00,02/15/2023 07:45:00,27655.874,,27722.573,16698.870,,16684.500,0.000,,0.770
02/15/2023 01:40:00,02/15/2023 07:40:00,27546.895,,27732.717,16697.690,,16608.800,0.000,,0.729
02/15/2023 01:35:00,02/15/2023 07:35:00,27606.754,,27731.300,16690.450,,16415.800,0.000,,0.776
02/15/2023 01:30:00,02/15/2023 07:30:00,27696.139,,27691.503,16597.710,,16160.100,0.000,,0.617
02/15/2023 01:25:00,02/15/2023 07:25:00,27817.618,,27698.007,16531.330,,16098.500,0.000,,0.782
02/15/2023 01:20:00,02/15/2023 07:20:00,27837.975,,27752.249,16415.940,,16012.500,0.000,,0.862
02/15/2023 01:15:00,02/15/2023 07:15:00,27867.527,,27804.105,16219.030,,15980.700,0.000,,0.868
02/15/2023 01:10:00,02/15/2023 07:10:00,27800.706,,27809.047,16036.350,,15925.400,0.000,,0.768
02/15/2023 01:05:00,02/15/2023 07:05:00,27798.121,,27918.789,15849.350,,15824.300,0.000,,0.788
02/15/2023 01:00:00,02/15/2023 07:00:00,27842.412,27449.508,27922.325,15749.230,17220.690,15649.981,0.000,0.000,0.753
02/15/2023 00:55:00,02/15/2023 06:55:00,27798.447,,27955.673,15777.040,,15707.518,0.000,,0.815
02/15/2023 00:50:00,02/15/2023 06:50:00,27762.603,,27989.940,15858.900,,15528.559,0.000,,0.799
02/15/2023 00:45:00,02/15/2023 06:45:00,27762.837,,27963.215,15975.390,,15405.772,0.000,,0.757
02/15/2023 00:40:00,02/15/2023 06:40:00,27827.761,,27978.619,16129.830,,15374.570,0.000,,0.680
02/15/2023 00:35:00,02/15/2023 06:35:00,27919.091,,27904.710,16375.220,,15479.081,0.000,,0.671
02/15/2023 00:30:00,02/15/2023 06:30:00,27976.549,,27963.011,16524.730,,15628.606,0.000,,0.741
02/15/2023 00:25:00,02/15/2023 06:25:00,28034.651,,28097.788,16671.890,,15800.474,0.000,,0.794
02/15/2023 00:20:00,02/15/2023 06:20:00,28142.399,,28153.572,16800.330,,15988.600,0.000,,0.901
02/15/2023 00:15:00,02/15/2023 06:15:00,28128.921,,28207.979,16949.700,,16221.000,0.000,,0.848
02/15/2023 00:10:00,02/15/2023 06:10:00,28179.496,,28275.477,16968.980,,16403.502,0.000,,0.805
02/15/2023 00:05:00,02/15/2023 06:05:00,28212.259,,28277.350,16989.560,,16512.962,0.000,,0.814
02/15/2023 00:00:00,02/15/2023 06:00:00,28350.922,28090.504,28319.241,17100.780,17067.710,16664.703,0.000,0.000,0.866
02/14/2023 23:55:00,02/15/2023 05:55:00,28369.067,,28228.690,17109.290,,16729.102,0.000,,0.884
02/14/2023 23:50:00,02/15/2023 05:50:00,28393.025,,28337.406,17113.950,,16801.403,0.000,,0.784
02/14/2023 23:45:00,02/15/2023 05:45:00,28431.691,,28440.272,17187.940,,16890.703,0.000,,0.730
02/14/2023 23:40:00,02/15/2023 05:40:00,28510.217,,28547.112,17140.210,,16933.203,0.000,,0.854
02/14/2023 23:35:00,02/15/2023 05:35:00,28612.840,,28596.855,17131.600,,17036.703,0.000,,0.731
02/14/2023 23:30:00,02/15/2023 05:30:00,28668.918,,28684.270,17197.380,,17133.002,0.000,,0.850
02/14/2023 23:25:00,02/15/2023 05:25:00,28672.231,,28780.723,17220.060,,17115.102,0.000,,0.922
02/14/2023 23:20:00,02/15/2023 05:20:00,28764.338,,28839.505,17261.070,,17125.902,0.000,,1.072
02/14/2023 23:15:00,02/15/2023 05:15:00,28805.513,,28766.226,17218.610,,17065.702,0.000,,0.872
02/14/2023 23:10:00,02/15/2023 05:10:00,28871.539,,28890.266,17287.880,,17100.902,0.000,,0.775
02/14/2023 23:05:00,02/15/2023 05:05:00,28912.600,,28903.066,17369.600,,17194.802,0.000,,1.134
02/14/2023 23:00:00,02/15/2023 05:00:00,28969.778,29038.407,29049.614,17547.420,16957.390,17210.381,0.000,0.000,1.049
02/14/2023 22:55:00,02/15/2023 04:55:00,29079.408,,29143.667,17570.800,,17305.153,0.000,,0.823
02/14/2023 22:50:00,02/15/2023 04:50:00,29135.485,,29209.543,17654.930,,17367.678,0.000,,1.166
02/14/2023 22:45:00,02/15/2023 04:45:00,29248.620,,29319.186,17609.530,,17546.056,0.000,,0.964
02/14/2023 22:40:00,02/15/2023 04:40:00,29320.075,,29334.542,17542.040,,17588.991,0.000,,0.964
02/14/2023 22:35:00,02/15/2023 04:35:00,29393.667,,29442.051,17508.840,,17628.847,0.000,,0.824
02/14/2023 22:30:00,02/15/2023 04:30:00,29457.143,,29442.900,17419.520,,17625.519,0.000,,0.941
02/14/2023 22:25:00,02/15/2023 04:25:00,29519.231,,29554.197,17487.530,,17554.827,0.000,,0.918
02/14/2023 22:20:00,02/15/2023 04:20:00,29510.227,,29587.949,17517.330,,17518.172,0.000,,1.256
02/14/2023 22:15:00,02/15/2023 04:15:00,29625.349,,29645.741,17512.050,,17368.140,0.000,,0.847
02/14/2023 22:10:00,02/15/2023 04:10:00,29708.504,,29652.308,17314.000,,17402.902,0.000,,0.759
02/14/2023 22:05:00,02/15/2023 04:05:00,29766.417,,29789.801,17178.000,,17365.003,0.000,,0.809
02/14/2023 22:00:00,02/15/2023 04:00:00,29797.697,30018.899,29900.335,17003.780,17141.830,17322.902,0.000,0.000,0.927
02/14/2023 21:55:00,02/15/2023 03:55:00,29870.644,,29903.562,16989.330,,17151.302,0.000,,0.648
02/14/2023 21:50:00,02/15/2023 03:50:00,29934.585,,29926.515,16976.590,,17102.413,0.000,,0.731
02/14/2023 21:45:00,02/15/2023 03:45:00,30045.306,,30003.127,17110.530,,16982.903,0.000,,0.688
02/14/2023 21:40:00,02/15/2023 03:40:00,30163.586,,30101.506,17236.570,,16925.203,0.000,,0.857
02/14/2023 21:35:00,02/15/2023 03:35:00,30242.192,,30172.790,17301.680,,16906.102,0.000,,0.778
02/14/2023 21:30:00,02/15/2023 03:30:00,30291.322,,30262.691,17299.420,,16970.244,0.000,,0.903
02/14/2023 21:25:00,02/15/2023 03:25:00,30343.015,,30300.991,17194.250,,17076.203,0.000,,0.974
02/14/2023 21:20:00,02/15/2023 03:20:00,30337.761,,30348.347,17217.840,,17121.302,0.000,,0.741
02/14/2023 21:15:00,02/15/2023 03:15:00,30408.414,,30419.089,17279.610,,17203.703,0.000,,0.637
02/14/2023 21:10:00,02/15/2023 03:10:00,30487.461,,30427.699,17283.170,,17240.603,0.000,,0.735
02/14/2023 21:05:00,02/15/2023 03:05:00,30541.904,,30506.529,17381.530,,17202.203,0.000,,0.641
02/14/2023 21:00:00,02/15/2023 03:00:00,30541.463,30681.361,30573.350,17532.190,17732.200,17249.203,0.000,0.000,0.813
02/14/2023 20:55:00,02/15/2023 02:55:00,30654.588,,30640.000,17551.600,,17317.702,0.000,,0.633
02/14/2023 20:50:00,02/15/2023 02:50:00,30723.008,,30630.367,17631.290,,17464.602,0.000,,0.812
02/14/2023 20:45:00,02/15/2023 02:45:00,30755.684,,30779.293,17750.930,,17654.802,0.000,,0.557
02/14/2023 20:40:00,02/15/2023 02:40:00,30802.777,,30831.034,17893.020,,17709.202,0.000,,0.796
02/14/2023 20:35:00,02/15/2023 02:35:00,30817.791,,30896.157,18059.890,,17808.702,0.000,,0.720
02/14/2023 20:30:00,02/15/2023 02:30:00,30791.828,,30918.215,18118.730,,17944.702,0.000,,0.829
02/14/2023 20:25:00,02/15/2023 02:25:00,30859.724,,30956.440,18196.490,,18100.702,0.000,,0.969
02/14/2023 20:20:00,02/15/2023 02:20:00,30856.112,,30909.109,18235.890,,18250.703,0.000,,0.849
02/14/2023 20:15:00,02/15/2023 02:15:00,30914.583,,30981.731,18262.610,,18265.803,0.000,,0.849
02/14/2023 20:10:00,02/15/2023 02:10:00,30955.511,,30973.255,18309.660,,18341.203,0.000,,0.862
02/14/2023 20:05:00,02/15/2023 02:05:00,30993.739,,31017.386,18243.780,,18351.003,0.000,,0.964
02/14/2023 20:00:00,02/15/2023 02:00:00,30802.939,30765.816,31039.243,18325.800,19557.220,18422.903,0.000,0.000,0.888
02/14/2023 19:55:00,02/15/2023 01:55:00,30685.290,,31146.834,18472.770,,18445.103,0.000,,1.157
02/14/2023 19:50:00,02/15/2023 01:50:00,30704.918,,30951.965,18737.280,,18454.803,0.000,,0.902
02/14/2023 19:45:00,02/15/2023 01:45:00,30780.863,,30851.061,18818.420,,18515.909,0.000,,0.918
02/14/2023 19:40:00,02/15/2023 01:40:00,30858.249,,30811.718,18817.680,,18623.703,0.000,,0.939
02/14/2023 19:35:00,02/15/2023 01:35:00,30891.033,,30896.052,18961.770,,18938.602,0.000,,0.847
02/14/2023 19:30:00,02/15/2023 01:30:00,30947.515,,30937.342,19141.720,,19013.898,0.000,,0.997
02/14/2023 19:25:00,02/15/2023 01:25:00,30981.543,,31001.535,19308.750,,19039.142,0.000,,0.829
02/14/2023 19:20:00,02/15/2023 01:20:00,30923.787,,31037.423,19571.220,,19073.702,0.000,,0.822
02/14/2023 19:15:00,02/15/2023 01:15:00,30942.049,,31048.046,19845.540,,19238.702,0.000,,0.960
02/14/2023 19:10:00,02/15/2023 01:10:00,30991.585,,31019.684,20052.350,,19340.802,0.000,,0.895
02/14/2023 19:05:00,02/15/2023 01:05:00,31041.197,,30996.210,20283.250,,19526.102,0.000,,1.052
02/14/2023 19:00:00,02/15/2023 01:00:00,31077.465,30705.923,31020.485,20554.640,22019.640,19793.302,0.000,4.310,0.873
02/14/2023 18:55:00,02/15/2023 00:55:00,31032.021,,31009.701,20745.760,,20067.403,0.000,,0.975
02/14/2023 18:50:00,02/15/2023 00:50:00,31010.124,,31072.695,20947.100,,20313.203,0.000,,1.074
02/14/2023 18:45:00,02/15/2023 00:45:00,31030.609,,31045.546,21052.650,,20541.702,0.280,,1.024
02/14/2023 18:40:00,02/15/2023 00:40:00,31068.773,,31036.149,21294.480,,20712.402,0.570,,0.946
02/14/2023 18:35:00,02/15/2023 00:35:00,30974.474,,31064.043,21478.380,,20863.203,0.900,,1.109
02/14/2023 18:30:00,02/15/2023 00:30:00,30908.157,,31028.753,21715.110,,20904.603,2.540,,1.662
02/14/2023 18:25:00,02/15/2023 00:25:00,30819.183,,30865.553,21884.110,,20846.803,4.170,,2.140
02/14/2023 18:20:00,02/15/2023 00:20:00,30723.492,,30754.497,22147.070,,20572.802,5.740,,3.521
02/14/2023 18:15:00,02/15/2023 00:15:00,30609.114,,30678.998,22412.960,,20483.902,9.600,,5.200
02/14/2023 18:10:00,02/15/2023 00:10:00,30525.822,,30582.113,22758.670,,20385.603,13.350,,7.400
02/14/2023 18:05:00,02/15/2023 00:05:00,30534.131,,30447.149,23046.040,,20376.703,16.970,,9.300
02/14/2023 18:00:00,02/15/2023 00:00:00,30457.490,29956.048,30356.178,23272.320,23657.810,20468.003,21.810,53.520,10.800
02/14/2023 17:55:00,02/14/2023 23:55:00,30440.267,,30336.806,23470.880,,20739.512,26.600,,13.600
