"","plant_id","generator_id","plant_name","ba_code","plant_state","reported_prime_mover","month","ActualGenerationMW","ces_unit_id","npcc_full_name","type","region","zone","fuel_state","installation_date","retirement_date","summer_capacity_mw","winter_capacity_mw","full_load_heat_rate_btu_kwh","s_ox_rate_lbs_mm_btu","n_ox_rate_lbs_mm_btu","min_downtime_hrs","min_uptime_hrs","for_percent","por_percent","quick_start_percent","spin_capability_percent","fuel_name","iso_q_id","SummerMonthlyCapacity","WinterMonthlyCapacity","capacity_factor_gap","max_capacity"
"204","2454","1","Cunningham","SWPP","NM","ST","April",6876,4881,"Cunningham 1","STg1001","South West","SPP","NM",1957-01-01,2019-12-31,71,71,10733,0.001,0.139856472,6,8,10,5,0,0.1,"NG_NML_O",NA,52824,52824,0.130168105406633,52824
"205","2454","1","Cunningham","SWPP","NM","ST","May",7035,4881,"Cunningham 1","STg1001","South West","SPP","NM",1957-01-01,2019-12-31,71,71,10733,0.001,0.139856472,6,8,10,5,0,0.1,"NG_NML_O",NA,52824,52824,0.133178100863244,52824
"206","2454","1","Cunningham","SWPP","NM","ST","June",-251,4881,"Cunningham 1","STg1001","South West","SPP","NM",1957-01-01,2019-12-31,71,71,10733,0.001,0.139856472,6,8,10,5,0,0.1,"NG_NML_O",NA,52824,52824,-0.00475162804785704,52824
"207","2454","1","Cunningham","SWPP","NM","ST","July",5376,4881,"Cunningham 1","STg1001","South West","SPP","NM",1957-01-01,2019-12-31,71,71,10733,0.001,0.139856472,6,8,10,5,0,0.1,"NG_NML_O",NA,52824,52824,0.101771921853703,52824
"208","2454","1","Cunningham","SWPP","NM","ST","August",-283,4881,"Cunningham 1","STg1001","South West","SPP","NM",1957-01-01,2019-12-31,71,71,10733,0.001,0.139856472,6,8,10,5,0,0.1,"NG_NML_O",NA,52824,52824,-0.00535741329698622,52824
"209","2454","1","Cunningham","SWPP","NM","ST","September",-283,4881,"Cunningham 1","STg1001","South West","SPP","NM",1957-01-01,2019-12-31,71,71,10733,0.001,0.139856472,6,8,10,5,0,0.1,"NG_NML_O",NA,52824,52824,-0.00535741329698622,52824
"210","2454","1","Cunningham","SWPP","NM","ST","October",-240,4881,"Cunningham 1","STg1001","South West","SPP","NM",1957-01-01,2019-12-31,71,71,10733,0.001,0.139856472,6,8,10,5,0,0.1,"NG_NML_O",NA,52824,52824,-0.00454338936846888,52824
"211","2454","2","Cunningham","SWPP","NM","ST","January",36386,4882,"Cunningham 2","STg2003","South West","SPP","NM",1965-01-01,2025-12-31,196,196,9966,0.001,0.193433109,6,16,8,10.14,0,0.15,"NG_NML_O",NA,145824,145824,0.249519969278034,145824
"212","2454","2","Cunningham","SWPP","NM","ST","February",16721,4882,"Cunningham 2","STg2003","South West","SPP","NM",1965-01-01,2025-12-31,196,196,9966,0.001,0.193433109,6,16,8,10.14,0,0.15,"NG_NML_O",NA,145824,145824,0.114665624314242,145824
"213","2454","2","Cunningham","SWPP","NM","ST","March",48912,4882,"Cunningham 2","STg2003","South West","SPP","NM",1965-01-01,2025-12-31,196,196,9966,0.001,0.193433109,6,16,8,10.14,0,0.15,"NG_NML_O",NA,145824,145824,0.335418038183015,145824
"214","2454","2","Cunningham","SWPP","NM","ST","April",57903,4882,"Cunningham 2","STg2003","South West","SPP","NM",1965-01-01,2025-12-31,196,196,9966,0.001,0.193433109,6,16,8,10.14,0,0.15,"NG_NML_O",NA,145824,145824,0.397074555628703,145824
"215","2454","2","Cunningham","SWPP","NM","ST","May",22473,4882,"Cunningham 2","STg2003","South West","SPP","NM",1965-01-01,2025-12-31,196,196,9966,0.001,0.193433109,6,16,8,10.14,0,0.15,"NG_NML_O",NA,145824,145824,0.154110434496379,145824
"216","2454","2","Cunningham","SWPP","NM","ST","June",34337,4882,"Cunningham 2","STg2003","South West","SPP","NM",1965-01-01,2025-12-31,196,196,9966,0.001,0.193433109,6,16,8,10.14,0,0.15,"NG_NML_O",NA,145824,145824,0.235468784287909,145824
"217","2454","2","Cunningham","SWPP","NM","ST","July",71228,4882,"Cunningham 2","STg2003","South West","SPP","NM",1965-01-01,2025-12-31,196,196,9966,0.001,0.193433109,6,16,8,10.14,0,0.15,"NG_NML_O",NA,145824,145824,0.488451832345842,145824
"218","2454","2","Cunningham","SWPP","NM","ST","August",76945,4882,"Cunningham 2","STg2003","South West","SPP","NM",1965-01-01,2025-12-31,196,196,9966,0.001,0.193433109,6,16,8,10.14,0,0.15,"NG_NML_O",NA,145824,145824,0.527656627166996,145824
"219","2454","2","Cunningham","SWPP","NM","ST","September",56327,4882,"Cunningham 2","STg2003","South West","SPP","NM",1965-01-01,2025-12-31,196,196,9966,0.001,0.193433109,6,16,8,10.14,0,0.15,"NG_NML_O",NA,145824,145824,0.386267006802721,145824
"220","2454","2","Cunningham","SWPP","NM","ST","October",86912,4882,"Cunningham 2","STg2003","South West","SPP","NM",1965-01-01,2025-12-31,196,196,9966,0.001,0.193433109,6,16,8,10.14,0,0.15,"NG_NML_O",NA,145824,145824,0.596006144393241,145824
"221","2817","1","Leland Olds","SWPP","ND","ST","January",111024,5946,"Leland Olds 1","STc+1","South West","MAPP","ND",1966-01-01,2029-12-31,212,212,12120,2.2134,0.290085926,12,24,5,8.09,0,0.1,"LELAND_C",NA,157728,157728,0.703895313451004,157728
"222","2817","1","Leland Olds","SWPP","ND","ST","February",101184,5946,"Leland Olds 1","STc+1","South West","MAPP","ND",1966-01-01,2029-12-31,212,212,12120,2.2134,0.290085926,12,24,5,8.09,0,0.1,"LELAND_C",NA,157728,157728,0.641509433962264,157728
"223","2817","1","Leland Olds","SWPP","ND","ST","March",75733,5946,"Leland Olds 1","STc+1","South West","MAPP","ND",1966-01-01,2029-12-31,212,212,12120,2.2134,0.290085926,12,24,5,8.09,0,0.1,"LELAND_C",NA,157728,157728,0.480149371069182,157728
"224","2817","1","Leland Olds","SWPP","ND","ST","April",88397,5946,"Leland Olds 1","STc+1","South West","MAPP","ND",1966-01-01,2029-12-31,212,212,12120,2.2134,0.290085926,12,24,5,8.09,0,0.1,"LELAND_C",NA,157728,157728,0.560439490768919,157728
"225","2817","1","Leland Olds","SWPP","ND","ST","May",108374,5946,"Leland Olds 1","STc+1","South West","MAPP","ND",1966-01-01,2029-12-31,212,212,12120,2.2134,0.290085926,12,24,5,8.09,0,0.1,"LELAND_C",NA,157728,157728,0.687094238182187,157728
"226","2817","1","Leland Olds","SWPP","ND","ST","June",89360,5946,"Leland Olds 1","STc+1","South West","MAPP","ND",1966-01-01,2029-12-31,212,212,12120,2.2134,0.290085926,12,24,5,8.09,0,0.1,"LELAND_C",NA,157728,157728,0.566544938121323,157728
"227","2817","1","Leland Olds","SWPP","ND","ST","July",119202,5946,"Leland Olds 1","STc+1","South West","MAPP","ND",1966-01-01,2029-12-31,212,212,12120,2.2134,0.290085926,12,24,5,8.09,0,0.1,"LELAND_C",NA,157728,157728,0.755744065733414,157728
"228","2817","1","Leland Olds","SWPP","ND","ST","August",136839,5946,"Leland Olds 1","STc+1","South West","MAPP","ND",1966-01-01,2029-12-31,212,212,12120,2.2134,0.290085926,12,24,5,8.09,0,0.1,"LELAND_C",NA,157728,157728,0.867563146682897,157728
"229","2817","1","Leland Olds","SWPP","ND","ST","September",104047,5946,"Leland Olds 1","STc+1","South West","MAPP","ND",1966-01-01,2029-12-31,212,212,12120,2.2134,0.290085926,12,24,5,8.09,0,0.1,"LELAND_C",NA,157728,157728,0.65966093528099,157728
"230","2817","1","Leland Olds","SWPP","ND","ST","October",104091,5946,"Leland Olds 1","STc+1","South West","MAPP","ND",1966-01-01,2029-12-31,212,212,12120,2.2134,0.290085926,12,24,5,8.09,0,0.1,"LELAND_C",NA,157728,157728,0.659939896530736,157728
"231","2817","2","Leland Olds","SWPP","ND","ST","January",221611,5947,"Leland Olds 2","STc+1","South West","MAPP","ND",1975-12-01,2101-01-01,418,418,11126,2.0791,0.316494975,12,24,5,8.09,0,0.1,"LELAND_C",NA,310992,310992,0.712593893090497,310992
"232","2817","2","Leland Olds","SWPP","ND","ST","February",205228,5947,"Leland Olds 2","STc+1","South West","MAPP","ND",1975-12-01,2101-01-01,418,418,11126,2.0791,0.316494975,12,24,5,8.09,0,0.1,"LELAND_C",NA,310992,310992,0.659914081391161,310992
"233","2817","2","Leland Olds","SWPP","ND","ST","March",182773,5947,"Leland Olds 2","STc+1","South West","MAPP","ND",1975-12-01,2101-01-01,418,418,11126,2.0791,0.316494975,12,24,5,8.09,0,0.1,"LELAND_C",NA,310992,310992,0.58770965169522,310992
"234","2817","2","Leland Olds","SWPP","ND","ST","April",138641,5947,"Leland Olds 2","STc+1","South West","MAPP","ND",1975-12-01,2101-01-01,418,418,11126,2.0791,0.316494975,12,24,5,8.09,0,0.1,"LELAND_C",NA,310992,310992,0.445802464372074,310992
"235","2817","2","Leland Olds","SWPP","ND","ST","May",223014,5947,"Leland Olds 2","STc+1","South West","MAPP","ND",1975-12-01,2101-01-01,418,418,11126,2.0791,0.316494975,12,24,5,8.09,0,0.1,"LELAND_C",NA,310992,310992,0.717105263157895,310992
"236","2817","2","Leland Olds","SWPP","ND","ST","June",221720,5947,"Leland Olds 2","STc+1","South West","MAPP","ND",1975-12-01,2101-01-01,418,418,11126,2.0791,0.316494975,12,24,5,8.09,0,0.1,"LELAND_C",NA,310992,310992,0.712944384421464,310992
"237","2817","2","Leland Olds","SWPP","ND","ST","July",268073,5947,"Leland Olds 2","STc+1","South West","MAPP","ND",1975-12-01,2101-01-01,418,418,11126,2.0791,0.316494975,12,24,5,8.09,0,0.1,"LELAND_C",NA,310992,310992,0.861993234552657,310992
"238","2817","2","Leland Olds","SWPP","ND","ST","August",272260,5947,"Leland Olds 2","STc+1","South West","MAPP","ND",1975-12-01,2101-01-01,418,418,11126,2.0791,0.316494975,12,24,5,8.09,0,0.1,"LELAND_C",NA,310992,310992,0.875456603385296,310992
"239","2817","2","Leland Olds","SWPP","ND","ST","September",190651,5947,"Leland Olds 2","STc+1","South West","MAPP","ND",1975-12-01,2101-01-01,418,418,11126,2.0791,0.316494975,12,24,5,8.09,0,0.1,"LELAND_C",NA,310992,310992,0.61304149302876,310992
"240","2817","2","Leland Olds","SWPP","ND","ST","October",194260,5947,"Leland Olds 2","STc+1","South West","MAPP","ND",1975-12-01,2101-01-01,418,418,11126,2.0791,0.316494975,12,24,5,8.09,0,0.1,"LELAND_C",NA,310992,310992,0.624646293152235,310992
"241","2952","4","Muskogee","SWPP","OK","ST","January",0,6241,"Muskogee 4","STc+","South West","SPP","OK",1977-08-01,2042-12-01,515,515,10563,0.55,0.354574925,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,383160,383160,0,383160
"242","2952","4","Muskogee","SWPP","OK","ST","February",0,6241,"Muskogee 4","STc+","South West","SPP","OK",1977-08-01,2042-12-01,515,515,10563,0.55,0.354574925,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,383160,383160,0,383160
"243","2952","4","Muskogee","SWPP","OK","ST","March",0,6241,"Muskogee 4","STc+","South West","SPP","OK",1977-08-01,2042-12-01,515,515,10563,0.55,0.354574925,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,383160,383160,0,383160
"244","2952","4","Muskogee","SWPP","OK","ST","April",55298,6241,"Muskogee 4","STc+","South West","SPP","OK",1977-08-01,2042-12-01,515,515,10563,0.55,0.354574925,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,383160,383160,0.144320910324669,383160
"245","2952","4","Muskogee","SWPP","OK","ST","May",54091,6241,"Muskogee 4","STc+","South West","SPP","OK",1977-08-01,2042-12-01,515,515,10563,0.55,0.354574925,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,383160,383160,0.141170790270383,383160
"246","2952","4","Muskogee","SWPP","OK","ST","June",53095,6241,"Muskogee 4","STc+","South West","SPP","OK",1977-08-01,2042-12-01,515,515,10563,0.55,0.354574925,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,383160,383160,0.138571354003549,383160
"247","2952","4","Muskogee","SWPP","OK","ST","July",169882,6241,"Muskogee 4","STc+","South West","SPP","OK",1977-08-01,2042-12-01,515,515,10563,0.55,0.354574925,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,383160,383160,0.44337091554442,383160
"248","2952","4","Muskogee","SWPP","OK","ST","August",82068,6241,"Muskogee 4","STc+","South West","SPP","OK",1977-08-01,2042-12-01,515,515,10563,0.55,0.354574925,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,383160,383160,0.214187284685249,383160
"249","2952","4","Muskogee","SWPP","OK","ST","September",62814,6241,"Muskogee 4","STc+","South West","SPP","OK",1977-08-01,2042-12-01,515,515,10563,0.55,0.354574925,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,383160,383160,0.163936736611337,383160
"250","2952","4","Muskogee","SWPP","OK","ST","October",0,6241,"Muskogee 4","STc+","South West","SPP","OK",1977-08-01,2042-12-01,515,515,10563,0.55,0.354574925,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,383160,383160,0,383160
"251","2952","5","Muskogee","SWPP","OK","ST","January",0,6242,"Muskogee 5","STc+","South West","SPP","OK",1978-10-01,2043-12-01,530,530,10411,0.5578,0.355423515,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,394320,394320,0,394320
"252","2952","5","Muskogee","SWPP","OK","ST","February",5955,6242,"Muskogee 5","STc+","South West","SPP","OK",1978-10-01,2043-12-01,530,530,10411,0.5578,0.355423515,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,394320,394320,0.0151019476567255,394320
"253","2952","5","Muskogee","SWPP","OK","ST","March",0,6242,"Muskogee 5","STc+","South West","SPP","OK",1978-10-01,2043-12-01,530,530,10411,0.5578,0.355423515,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,394320,394320,0,394320
"254","2952","5","Muskogee","SWPP","OK","ST","April",0,6242,"Muskogee 5","STc+","South West","SPP","OK",1978-10-01,2043-12-01,530,530,10411,0.5578,0.355423515,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,394320,394320,0,394320
"255","2952","5","Muskogee","SWPP","OK","ST","May",35831,6242,"Muskogee 5","STc+","South West","SPP","OK",1978-10-01,2043-12-01,530,530,10411,0.5578,0.355423515,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,394320,394320,0.0908678230878474,394320
"256","2952","5","Muskogee","SWPP","OK","ST","June",9523,6242,"Muskogee 5","STc+","South West","SPP","OK",1978-10-01,2043-12-01,530,530,10411,0.5578,0.355423515,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,394320,394320,0.0241504361939541,394320
"257","2952","5","Muskogee","SWPP","OK","ST","July",103276,6242,"Muskogee 5","STc+","South West","SPP","OK",1978-10-01,2043-12-01,530,530,10411,0.5578,0.355423515,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,394320,394320,0.26190910935281,394320
"258","2952","5","Muskogee","SWPP","OK","ST","August",157136,6242,"Muskogee 5","STc+","South West","SPP","OK",1978-10-01,2043-12-01,530,530,10411,0.5578,0.355423515,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,394320,394320,0.398498681274092,394320
"259","2952","5","Muskogee","SWPP","OK","ST","September",46025,6242,"Muskogee 5","STc+","South West","SPP","OK",1978-10-01,2043-12-01,530,530,10411,0.5578,0.355423515,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,394320,394320,0.116719922905255,394320
"260","2952","5","Muskogee","SWPP","OK","ST","October",71010,6242,"Muskogee 5","STc+","South West","SPP","OK",1978-10-01,2043-12-01,530,530,10411,0.5578,0.355423515,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,394320,394320,0.180082166768107,394320
"261","2952","6","Muskogee","SWPP","OK","ST","January",230873,6243,"Muskogee 6","STc+1","South West","SPP","OK",1984-06-01,2049-12-01,520,520,10558,0.5558,0.336342591,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,386880,386880,0.596756100082713,386880
"262","2952","6","Muskogee","SWPP","OK","ST","February",92602,6243,"Muskogee 6","STc+1","South West","SPP","OK",1984-06-01,2049-12-01,520,520,10558,0.5558,0.336342591,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,386880,386880,0.239355872622002,386880
"263","2952","6","Muskogee","SWPP","OK","ST","March",89215,6243,"Muskogee 6","STc+1","South West","SPP","OK",1984-06-01,2049-12-01,520,520,10558,0.5558,0.336342591,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,386880,386880,0.230601220016543,386880
"264","2952","6","Muskogee","SWPP","OK","ST","April",0,6243,"Muskogee 6","STc+1","South West","SPP","OK",1984-06-01,2049-12-01,520,520,10558,0.5558,0.336342591,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,386880,386880,0,386880
"265","2952","6","Muskogee","SWPP","OK","ST","May",5477,6243,"Muskogee 6","STc+1","South West","SPP","OK",1984-06-01,2049-12-01,520,520,10558,0.5558,0.336342591,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,386880,386880,0.0141568444995864,386880
"266","2952","6","Muskogee","SWPP","OK","ST","June",157507,6243,"Muskogee 6","STc+1","South West","SPP","OK",1984-06-01,2049-12-01,520,520,10558,0.5558,0.336342591,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,386880,386880,0.407121071133168,386880
"267","2952","6","Muskogee","SWPP","OK","ST","July",153326,6243,"Muskogee 6","STc+1","South West","SPP","OK",1984-06-01,2049-12-01,520,520,10558,0.5558,0.336342591,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,386880,386880,0.396314102564103,386880
"268","2952","6","Muskogee","SWPP","OK","ST","August",128556,6243,"Muskogee 6","STc+1","South West","SPP","OK",1984-06-01,2049-12-01,520,520,10558,0.5558,0.336342591,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,386880,386880,0.332289081885856,386880
"269","2952","6","Muskogee","SWPP","OK","ST","September",33580,6243,"Muskogee 6","STc+1","South West","SPP","OK",1984-06-01,2049-12-01,520,520,10558,0.5558,0.336342591,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,386880,386880,0.0867969396195203,386880
"270","2952","6","Muskogee","SWPP","OK","ST","October",73208,6243,"Muskogee 6","STc+1","South West","SPP","OK",1984-06-01,2049-12-01,520,520,10558,0.5558,0.336342591,12,24,5,8.09,0,0.1,"MUSKOG_C",NA,386880,386880,0.189226633581472,386880
"271","2956","1","Seminole","SWPP","OK","ST","January",23846,6832,"Seminole 1","STg+","South West","SPP","OK",1971-03-01,2030-12-01,464,490,10885,0.001,0.148348013,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,345216,364560,0.0654103576914637,364560
"272","2956","1","Seminole","SWPP","OK","ST","February",14350,6832,"Seminole 1","STg+","South West","SPP","OK",1971-03-01,2030-12-01,464,490,10885,0.001,0.148348013,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,345216,364560,0.0393625192012289,364560
"273","2956","1","Seminole","SWPP","OK","ST","March",1723,6832,"Seminole 1","STg+","South West","SPP","OK",1971-03-01,2030-12-01,464,490,10885,0.001,0.148348013,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,345216,364560,0.00499107804968483,345216
"274","2956","1","Seminole","SWPP","OK","ST","April",34577,6832,"Seminole 1","STg+","South West","SPP","OK",1971-03-01,2030-12-01,464,490,10885,0.001,0.148348013,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,345216,364560,0.100160479236188,345216
"275","2956","1","Seminole","SWPP","OK","ST","May",0,6832,"Seminole 1","STg+","South West","SPP","OK",1971-03-01,2030-12-01,464,490,10885,0.001,0.148348013,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,345216,364560,0,345216
"276","2956","1","Seminole","SWPP","OK","ST","June",44508,6832,"Seminole 1","STg+","South West","SPP","OK",1971-03-01,2030-12-01,464,490,10885,0.001,0.148348013,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,345216,364560,0.128927975528365,345216
"277","2956","1","Seminole","SWPP","OK","ST","July",183534,6832,"Seminole 1","STg+","South West","SPP","OK",1971-03-01,2030-12-01,464,490,10885,0.001,0.148348013,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,345216,364560,0.531649749721913,345216
"278","2956","1","Seminole","SWPP","OK","ST","August",35236,6832,"Seminole 1","STg+","South West","SPP","OK",1971-03-01,2030-12-01,464,490,10885,0.001,0.148348013,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,345216,364560,0.10206942899518,345216
"279","2956","1","Seminole","SWPP","OK","ST","September",30324,6832,"Seminole 1","STg+","South West","SPP","OK",1971-03-01,2030-12-01,464,490,10885,0.001,0.148348013,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,345216,364560,0.0878406562847608,345216
"280","2956","1","Seminole","SWPP","OK","ST","October",72471,6832,"Seminole 1","STg+","South West","SPP","OK",1971-03-01,2030-12-01,464,490,10885,0.001,0.148348013,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,345216,364560,0.209929435483871,345216
"281","2956","2","Seminole","SWPP","OK","ST","January",20974,6834,"Seminole 2","STg+","South West","SPP","OK",1973-02-01,2032-12-01,490,499,10524,0.001,0.164711586,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,364560,371256,0.0564947098498071,371256
"282","2956","2","Seminole","SWPP","OK","ST","February",13966,6834,"Seminole 2","STg+","South West","SPP","OK",1973-02-01,2032-12-01,490,499,10524,0.001,0.164711586,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,364560,371256,0.0376182472471825,371256
"283","2956","2","Seminole","SWPP","OK","ST","March",1521,6834,"Seminole 2","STg+","South West","SPP","OK",1973-02-01,2032-12-01,490,499,10524,0.001,0.164711586,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,364560,371256,0.00417215273206057,364560
"284","2956","2","Seminole","SWPP","OK","ST","April",15135,6834,"Seminole 2","STg+","South West","SPP","OK",1973-02-01,2032-12-01,490,499,10524,0.001,0.164711586,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,364560,371256,0.0415157998683344,364560
"285","2956","2","Seminole","SWPP","OK","ST","May",31771,6834,"Seminole 2","STg+","South West","SPP","OK",1973-02-01,2032-12-01,490,499,10524,0.001,0.164711586,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,364560,371256,0.0871488918147904,364560
"286","2956","2","Seminole","SWPP","OK","ST","June",26039,6834,"Seminole 2","STg+","South West","SPP","OK",1973-02-01,2032-12-01,490,499,10524,0.001,0.164711586,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,364560,371256,0.0714258283958745,364560
"287","2956","2","Seminole","SWPP","OK","ST","July",151349,6834,"Seminole 2","STg+","South West","SPP","OK",1973-02-01,2032-12-01,490,499,10524,0.001,0.164711586,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,364560,371256,0.415155255650647,364560
"288","2956","2","Seminole","SWPP","OK","ST","August",144174,6834,"Seminole 2","STg+","South West","SPP","OK",1973-02-01,2032-12-01,490,499,10524,0.001,0.164711586,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,364560,371256,0.395473996050033,364560
"289","2956","2","Seminole","SWPP","OK","ST","September",60487,6834,"Seminole 2","STg+","South West","SPP","OK",1973-02-01,2032-12-01,490,499,10524,0.001,0.164711586,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,364560,371256,0.165917818740399,364560
"290","2956","2","Seminole","SWPP","OK","ST","October",91530,6834,"Seminole 2","STg+","South West","SPP","OK",1973-02-01,2032-12-01,490,499,10524,0.001,0.164711586,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,364560,371256,0.25106978275181,364560
"291","2956","3","Seminole","SWPP","OK","ST","January",0,6836,"Seminole 3","STg+","South West","SPP","OK",1975-06-01,2034-12-01,476,496,10521,0.001,0.148886059,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,354144,369024,0,369024
"292","2956","3","Seminole","SWPP","OK","ST","February",25733,6836,"Seminole 3","STg+","South West","SPP","OK",1975-06-01,2034-12-01,476,496,10521,0.001,0.148886059,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,354144,369024,0.0697325919181408,369024
"293","2956","3","Seminole","SWPP","OK","ST","March",12880,6836,"Seminole 3","STg+","South West","SPP","OK",1975-06-01,2034-12-01,476,496,10521,0.001,0.148886059,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,354144,369024,0.0363693864642631,354144
"294","2956","3","Seminole","SWPP","OK","ST","April",0,6836,"Seminole 3","STg+","South West","SPP","OK",1975-06-01,2034-12-01,476,496,10521,0.001,0.148886059,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,354144,369024,0,354144
"295","2956","3","Seminole","SWPP","OK","ST","May",36184,6836,"Seminole 3","STg+","South West","SPP","OK",1975-06-01,2034-12-01,476,496,10521,0.001,0.148886059,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,354144,369024,0.102173127315442,354144
"296","2956","3","Seminole","SWPP","OK","ST","June",65180,6836,"Seminole 3","STg+","South West","SPP","OK",1975-06-01,2034-12-01,476,496,10521,0.001,0.148886059,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,354144,369024,0.184049426222102,354144
"297","2956","3","Seminole","SWPP","OK","ST","July",169631,6836,"Seminole 3","STg+","South West","SPP","OK",1975-06-01,2034-12-01,476,496,10521,0.001,0.148886059,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,354144,369024,0.478988772928526,354144
"298","2956","3","Seminole","SWPP","OK","ST","August",62992,6836,"Seminole 3","STg+","South West","SPP","OK",1975-06-01,2034-12-01,476,496,10521,0.001,0.148886059,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,354144,369024,0.177871148459384,354144
"299","2956","3","Seminole","SWPP","OK","ST","September",65482,6836,"Seminole 3","STg+","South West","SPP","OK",1975-06-01,2034-12-01,476,496,10521,0.001,0.148886059,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,354144,369024,0.184902186681124,354144
"300","2956","3","Seminole","SWPP","OK","ST","October",0,6836,"Seminole 3","STg+","South West","SPP","OK",1975-06-01,2034-12-01,476,496,10521,0.001,0.148886059,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,354144,369024,0,354144
"301","2963","2","Northeastern","SWPP","OK","ST","January",0,6357,"Northeastern 2","STg+2","South West","SPP","OK",1970-05-01,2101-01-01,470,470,9894,0.568,0.366158943,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,349680,349680,0,349680
"302","2963","2","Northeastern","SWPP","OK","ST","February",10437,6357,"Northeastern 2","STg+2","South West","SPP","OK",1970-05-01,2101-01-01,470,470,9894,0.568,0.366158943,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,349680,349680,0.029847288949897,349680
"303","2963","2","Northeastern","SWPP","OK","ST","March",0,6357,"Northeastern 2","STg+2","South West","SPP","OK",1970-05-01,2101-01-01,470,470,9894,0.568,0.366158943,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,349680,349680,0,349680
"304","2963","2","Northeastern","SWPP","OK","ST","April",0,6357,"Northeastern 2","STg+2","South West","SPP","OK",1970-05-01,2101-01-01,470,470,9894,0.568,0.366158943,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,349680,349680,0,349680
"305","2963","2","Northeastern","SWPP","OK","ST","May",34341,6357,"Northeastern 2","STg+2","South West","SPP","OK",1970-05-01,2101-01-01,470,470,9894,0.568,0.366158943,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,349680,349680,0.098206932052162,349680
"306","2963","2","Northeastern","SWPP","OK","ST","June",40337,6357,"Northeastern 2","STg+2","South West","SPP","OK",1970-05-01,2101-01-01,470,470,9894,0.568,0.366158943,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,349680,349680,0.115354037977579,349680
