bus_id,latitude,longitude
905442,42.14886326976588,-90.86533047695477
906001,39.04509703873983,-88.9319064124012
541274,38.52285444220402,-93.19517878106406
973038,35.70870579148092,-101.59161110050228
337049,33.1594766037145,-90.6629038562763
253068,40.28157616568687,-84.08194237971502
253069,40.28130446032354,-84.08223593753819
533625,38.120776061257864,-95.91414216881125
334529,30.205399364725825,-94.15794432112205
337091,33.7180001162569,-90.4946845141305
243369,40.183526734249895,-85.02278851006079
905352,41.91602281718056,-91.711036185789
620085,47.71331445655375,-97.14126713999313
243537,40.1793435737168,-83.01182911221952
242926,40.17956247736961,-83.01216389751008
300203,39.7761654102,-94.1158172858
249693,38.329435716831,-87.41747988383881
514962,35.40316841119,-97.46830046011351
661107,46.64667946117414,-100.83855149173482
526979,33.10009548931035,-102.37217189933776
672576,50.475125525728366,-104.05189310106816
698889,44.1400064692002,-88.23280419415859
515377,35.9155968346496,-97.79801455555321
243138,40.1686350968521,-80.60859249196992
608644,46.397906335071795,-94.67272710899991
905020,42.232366161235845,-90.66827094393017
301022,37.8628477,-91.82699385
337111,34.3597043463194,-90.303597595429
507749,32.56500532173,-93.8288628751067
337376,32.90174539028097,-93.31950346626151
337363,32.902144000979824,-93.31947015694207
539002,37.229928674058044,-97.749765728294
505504,38.26525987473107,-93.4379103005497
505502,38.26543884853043,-93.43748786464974
505506,38.265016932231816,-93.43730860218295
249748,38.42008192993477,-85.76996356692862
944058,41.62581070213924,-93.6466808902383
242759,38.438782036974146,-82.14375478299813
661047,45.999005264636494,-102.608693146433
243502,39.9810130205242,-82.8416701401838
337536,33.32491185696323,-92.98722226753513
925127,33.324538151929765,-92.98736490185065
613042,43.736836997845295,-93.16539320543941
271584,42.37119519717364,-88.08065926281158
911162,42.37092349181031,-88.08095282063475
631102,43.401913681496374,-95.26964018575462
630023,43.40194147834962,-95.26924115275479
949027,37.68065572493509,-94.98057605424542
667019,48.46223056082113,-98.68322370559927
243466,39.94376731601871,-82.83203719705271
348881,40.767864860193086,-89.43955848949294
274724,41.649559057883444,-87.55148118248424
274781,41.649276215170964,-87.55119833977177
905586,43.466923762463,-94.07851546093723
341563,38.4123250976283,-83.7622938631282
272791,42.362710168417465,-88.30986230502582
514771,36.2441361499725,-99.3369435272849
300734,36.7090167332,-93.50748516959999
344456,37.8982404015624,-90.9075884145557
944010,42.259347307206795,-93.8449950041361
635213,42.25965993924834,-93.84524452609223
522928,36.486120639847094,-101.44492068446887
973052,36.48617398609479,-101.4444946414278
973051,36.48583098202418,-101.4442367453121
243088,38.334900422297146,-82.53274405367344
300721,36.5931110904,-93.543749249
337085,33.840202612076304,-90.44414372049441
340562,37.79194550322621,-87.38027528214063
340622,37.792315063416375,-87.38042833528776
953010,44.37277165051213,-96.64100992533625
625425,44.088483779071396,-92.3308555315147
527707,33.07910373039281,-105.23028798726753
527701,33.079376860327606,-105.22999575441736
515053,35.112456325715364,-96.99522673485674
509776,36.111074701020996,-95.94057940879391
905520,42.900412743571415,-91.96687485157588
920427,43.56904463076495,-91.10398327445137
680110,43.56869177322587,-91.10363378872783
681523,43.56815240104796,-91.10366182803605
920428,43.56900653516475,-91.10324916513706
681522,43.56795446955999,-91.10412897237572
509841,36.24134014430939,-95.74412456287787
962006,37.383235711751816,-101.99303182322667
348143,39.628572452333316,-90.94083400833942
925459,31.971538041985255,-91.05312400929567
336820,31.971649144030888,-91.05286177262862
334347,31.97110997655525,-91.05343939574779
520971,34.6738484826001,-96.9232739818637
271069,41.82321405934883,-88.19241267714767
911134,41.82281405934883,-88.19241267714767
336807,32.2539255470138,-90.88889844457458
336420,29.7707414899989,-90.03377715627602
336430,29.771127946873303,-90.03388036036617
906016,40.58550421322789,-89.53174918795
271074,41.64753698844603,-87.94854075053587
543068,38.683621722637206,-94.7314497355542
619018,44.56268985076155,-95.92985722063993
271473,41.35423152920599,-88.21301442402864
911143,41.35395413738809,-88.21272623350251
605485,47.95547633183433,-97.12315018703829
699268,43.1018117941155,-88.11802248223042
336804,32.2576910169345,-90.97816154767919
349654,40.65846617459556,-90.00825301120277
530622,38.201320243188,-99.39937386299151
605625,43.69085302609016,-96.13232494336062
600061,43.690475632214394,-96.13245750980634
250105,39.44196493575723,-84.42307016951452
249574,39.44167176247851,-84.42279804926787
533505,38.1573237266812,-98.21377314453795
533414,38.1577235594976,-98.21376158084786
636240,42.6168491216141,-92.58136931239972
512822,36.5908065,-94.32050349
982218,39.184633256097584,-94.9082550570857
533246,39.18468295334,-94.90785815636248
512812,36.132857124144024,-95.4056113213157
629147,43.48591159722837,-95.3389148108728
631035,43.48629702774782,-95.33880783744301
243043,39.906898025157105,-82.58936491830029
515268,35.285751818414134,-94.48564734528176
910075,30.053232969461728,-92.73675409716364
977086,47.880305964941684,-103.43580748715839
659390,47.880698776230766,-103.43547346310251
659391,47.88022009805745,-103.43528553157509
337984,34.5474102770053,-90.4489228948542
521048,35.471036260881064,-96.90616642763767
300100,38.763270708650936,-91.50988904833679
334461,30.260973843063855,-94.01763424609778
910059,32.53705393051057,-92.3805516600072
925457,33.464071253048104,-90.97557411922041
300080,37.673290756549186,-92.11291399012421
301188,37.673226800650816,-92.11330884407576
549962,37.21153179949223,-93.23645157362832
549918,37.21193170050757,-93.23646047182608
646256,41.3941039749124,-96.4568054850468
533391,37.7719574420183,-97.44242463820521
655910,48.21386435711037,-102.79633598619674
636668,41.433001933102204,-90.3992045079481
547569,36.55686460444984,-94.5467032471681
272594,41.528759238427604,-87.84391885196638
911405,41.52837976510839,-87.84404534307279
902004,39.96339277452925,-80.77075865867758
905580,41.547839593406025,-92.89796573862345
615016,46.032998670902266,-96.76671850122861
615353,46.033543923884494,-96.76670249161667
615012,46.033984320523984,-96.76637396379456
931020,46.033232398005666,-96.76625031931219
526116,33.6690322651384,-101.80981950131651
953020,43.91214951321293,-95.89020852501376
699083,42.5146136848902,-88.4631596993639
515426,36.924849545682974,-97.62221512208359
336193,30.051066456063104,-90.3170527662799
635360,42.61054491127538,-95.64824913253001
635361,42.610608648309025,-95.6478542431904
334097,30.2802641,-95.35593457
533670,37.108592709148894,-95.72334704412397
526754,33.20161531150678,-102.28300619418117
982152,38.97681047212691,-95.21210388971615
982220,38.977210304943306,-95.21209232602605
243152,40.5470264354584,-84.335126866211
243156,40.4778935005719,-81.4864226139119
242561,37.373708693653235,-79.16810608482895
533374,38.883223733787425,-97.87555998191132
608727,47.6327604502122,-92.97760311487872
242529,38.30268868411931,-82.70853477108128
242835,38.30228869894852,-82.70853132678937
505448,36.2393135215445,-92.2126661999677
505450,36.238968653884264,-92.21221681011828
505452,36.23882690376828,-92.21273528462788
505454,36.23964054696454,-92.2130694099013
344815,38.4794376948385,-92.2835582370854
603107,44.683542834760196,-92.8325727778269
301258,37.3211944429,-90.7790042102
667048,49.04695198686305,-97.24769064591504
947031,49.047320664739544,-97.24753547947736
508286,33.0557265137321,-95.00710318544179
348190,40.61372534729734,-87.54829694267889
656153,42.4362573047,-94.5492739491
520860,33.8671579685059,-96.6681671008684
243235,40.020937771841105,-85.048058939397
300907,35.4799964,-96.35756616
242576,38.355926154156606,-81.6225746280995
925320,33.2133534305199,-91.71310504453834
337591,33.2137532633363,-91.71309348084824
335035,30.097137166906332,-93.57002771809931
699241,44.44185385440629,-89.8087658344563
904022,44.441778084753125,-89.80915859260028
271656,41.93155015812132,-87.8711083686091
301454,36.5983039,-94.78824256
528498,32.657087603398104,-103.207690660486
533707,37.386075867776576,-95.70561157856041
661025,46.783097957713004,-101.099113641634
514709,36.33903719372823,-97.95804758886688
334535,30.25862059067833,-94.18722468949959
920347,42.81550398875817,-90.77352062480307
334052,30.864888810049802,-95.7710159174853
661052,48.633372629183995,-102.07527578899901
338388,35.75043133833271,-89.94007188389942
335835,30.915121793020024,-91.51877340215081
334191,30.915521694035373,-91.51878230034858
647984,41.332720611490515,-96.47556351873779
911443,41.5061393899871,-88.11636521213369
911307,41.50645550773035,-88.11612012118648
900115,36.42138966119631,-96.0970619693458
337900,35.0084406907386,-93.2226795787031
631188,41.9022571418184,-91.67350089654708
301050,37.547215006500004,-92.792105991
349661,40.553764132925295,-90.12677970609934
243158,40.7783480594261,-81.9417099120906
659979,42.5282707041285,-96.33899378736307
509063,32.2182318676229,-94.8528490411922
925171,30.79840454782738,-91.52225863607835
925172,30.798084172884046,-91.52201913681806
334137,30.806382602671004,-95.14829222641505
656517,43.2918948009,-95.1346855292
303133,30.261768672961992,-92.22504100702272
635305,42.3186024257,-95.5802304432
523142,36.500140582567504,-101.071494083617
300235,39.9873641207,-93.591445655
300305,39.114152745,-94.0499604457
925254,30.13489060542198,-93.54065447803123
348050,39.60817762952958,-91.20891313893264
603121,43.9630388203662,-93.6211114677273
910050,32.886532752371444,-91.51583205845165
243269,40.98926057342643,-85.19005434314653
533775,37.461674371452595,-94.69896820958597
547441,37.496340100000005,-93.39527705
655909,48.388948161721295,-102.912803901132
906073,38.534078730226206,-90.25211647173626
906074,38.5341248062844,-90.2523991897964
906087,38.534162919473154,-90.25292948070656
905103,41.729020905340704,-90.44899236776078
300249,40.022661423370074,-94.37666413991289
300076,40.02303621859637,-94.37623845050139
900091,40.02257199228617,-94.37615277756133
300039,40.02324801229579,-94.37571052683799
660022,45.50631916823656,-98.62091655936767
925095,36.554627289984275,-93.4440970353034
334705,30.422756689687066,-93.89157557681926
602047,45.9787689826542,-91.8400899850869
242822,37.367317202009,-81.3687063656165
620233,46.260620543654206,-96.0468443948756
911217,41.98694472278216,-87.9248499562249
947081,46.736175681676755,-96.94439579740211
667202,46.73583991579149,-96.9446131939759
242775,37.121679588663795,-79.5617265893907
526360,33.578432781650584,-102.56285491212022
526361,33.578368825752214,-102.56324976607176
907069,37.9939486833746,-90.5269349087284
300621,38.5910066,-91.50020359
524192,35.1948996804191,-101.838565256215
272111,41.559922542478105,-89.4805855066724
650248,40.8113700840323,-96.6878406412518
645001,42.34117206063678,-95.35475296054577
999452,42.34122173736323,-95.35435605725422
523498,35.680843251962294,-101.548344149892
511483,35.0062550839966,-98.20605329549281
337743,34.3976882473505,-92.7163986783436
334172,30.3642960182848,-92.2135128548806
243342,41.1490720224309,-84.80153037750509
635768,41.5040891675,-93.71835898379999
344601,38.82341427246744,-90.67001947532393
907042,38.82306274552699,-90.66982861199548
911329,41.34366797799409,-88.22371236348485
271419,41.34406797799409,-88.22371236348485
533186,39.00716727918388,-95.73968797040249
958010,44.94134510166175,-96.70237811341906
958011,44.94102784849835,-96.70213449398159
348878,40.33991134802678,-88.98882429301779
300761,36.9505655,-94.20492189
655484,42.776632284855864,-96.78586266751266
977205,42.77620616155411,-96.78576101028663
652287,42.77707371731734,-96.78597550372943
336284,29.719850682753897,-90.0703719427503
300452,40.9875073106,-92.07041656969999
530562,39.43565886893688,-99.76732576977244
530554,41.8312668908859,-102.462342828001
336809,32.294361052316106,-90.804448174649
548809,39.07968403060466,-94.36895796822259
635221,42.4890372935731,-96.42824084631805
635222,42.4893245660487,-96.42851918877754
910047,30.377823302674223,-89.71643097765845
659814,42.462713778765504,-103.52412968083799
900023,35.490306976701945,-94.8975463228487
905604,43.73772707776017,-95.19159233314083
502401,30.0565145887638,-92.13075265880364
500330,30.0569144215802,-92.13074109511355
520903,35.241652806752,-100.018025122461
515058,35.3863569018364,-97.08668895757299
923009,37.1394760266762,-94.09154369312111
547479,37.13952210197845,-94.09092893800836
547651,37.13893395996028,-94.09074795422111
547652,37.140132655023635,-94.09084578130286
547654,37.13983696216391,-94.09039991981804
505568,35.580754325391005,-95.10670519851963
505566,35.580437061964,-95.10646159244853
335726,30.47904013573277,-91.31627993259337
271005,41.63007028978631,-88.02035542540236
659989,42.225690126078376,-95.58374333994901
533378,38.93264142813526,-97.85083526626381
982198,38.93282040193462,-97.85041283036385
982195,38.93239848563601,-97.85023356789706
615403,45.40938521189239,-93.92414828025079
527685,33.32826771384794,-105.24159405048276
334090,30.34965,-95.49860371
698928,44.3176850967029,-88.65415398574905
698929,44.317972369178506,-88.65443232820854
977048,42.527553128012904,-96.25696080337895
635235,42.52731619978709,-96.25663852242107
253510,38.1131912273132,-87.4597421575358
543084,39.193496545729815,-94.41977965744704
526602,33.4624453383457,-101.79445603381399
324072,36.5198637725704,-84.52510492770709
324112,36.52027606248259,-84.5250674089082
324155,36.52061055299653,-84.5253449959105
982189,37.31462828055283,-95.16914479009776
532793,37.315115218347664,-95.16874318384576
982101,37.31403942885531,-95.16906999155606
982190,37.31455284149079,-95.1697331436128
982099,37.31472535496852,-95.16824428967128
532824,37.31478428283963,-95.16765216420315
533021,37.31413586275067,-95.16818521946232
925098,35.73941739278238,-90.75363537215438
602020,43.72190741671062,-91.21663339115409
953060,43.72151448173996,-91.2165585439175
336225,29.6907962523018,-90.318633683789
900048,38.85242650828801,-90.66616094197644
300597,38.852211680890285,-90.66580504787237
345230,38.85229766112171,-90.66538096085121
905631,43.11733706772699,-93.37224231175288
504016,36.127313758586475,-94.09227003497885
504015,36.12704870864953,-94.09197045438715
335785,30.799553135106983,-91.51092511033316
533839,37.64444454027194,-97.3638986963665
620412,48.656611588105896,-98.38511970722679
303153,30.373063259311966,-91.87702619661228
301253,36.7137326,-89.50995393
934002,39.886994915329,-85.92056898107059
948013,46.89425095087091,-92.3637662912098
699337,43.05677910045299,-87.87212030188792
243499,40.103545990418894,-83.115520952053
271292,41.678719407269504,-87.647212549016
334422,30.9906985322486,-93.9856586528761
905188,41.906492353169874,-91.6612851209616
524544,35.143003255100304,-102.37653751620354
508801,32.64984922716735,-93.90223563866472
699841,43.3091422847402,-89.19193777130259
635112,42.333679870544636,-96.37198395045081
635200,42.333364215971464,-96.37153203274327
635201,42.333185010430505,-96.37207330535747
635205,42.334131230558576,-96.37222295313803
508323,33.01738446105681,-95.20464729020001
905670,42.05563004956375,-92.88305888273653
631004,42.05556818288138,-92.88246942486977
631081,42.05508352534459,-92.8820198884644
905721,42.05504587042415,-92.88255149148144
905718,42.055152500712886,-92.88142325152867
629215,42.054783271343446,-92.88150637388577
243483,39.61670669210422,-82.86298137106371
659977,43.11281012924015,-96.25319664094908
656193,42.69307967995439,-93.28486332584798
656191,42.69273619559802,-93.28506830998622
640068,42.5287940384741,-103.23729545280199
337550,33.0949954762886,-92.9384263117326
514993,35.4470958626161,-97.35463325729602
250097,38.95389562189983,-84.36696089087317
249573,38.95350479474769,-84.36704606209571
601002,43.414864938129504,-92.55295209519754
600052,43.4152058870882,-92.55336394103932
631046,43.415123491637395,-92.55387441173889
600015,43.41572759353105,-92.55328752484373
300819,36.603603354899995,-94.096983943
661067,46.6816996523053,-101.40033592890998
335028,30.15265083400578,-93.54679144542861
508538,32.49776075052441,-94.71365581472885
658068,44.4781173435281,-95.8379547949703
652453,48.2871474196099,-100.430318885707
511456,34.0757021616442,-99.5085914223609
515087,35.1585112250613,-96.71505265579428
254631,39.7034417465411,-86.07469410768671
910034,32.73928727256039,-92.9023786817827
925454,31.481135593505996,-90.715639737108
340618,37.3416023096555,-88.10046704691999
931014,43.48610437190688,-95.33886488463804
636010,42.3139594582266,-94.1545179526277
335333,30.05351974000484,-92.5153432797578
900057,36.16771404937551,-94.64838061440567
337645,34.3010478371284,-91.96846726295121
608647,45.939679220920496,-94.9122274177072
915131,35.3074904614059,-97.85058241040491
973098,35.2063839148022,-101.82478881749267
523916,35.20637398793396,-101.82518869429532
509818,36.208747072492606,-95.96115483700089
915118,36.20836759917339,-95.9612813281073
301101,36.6113852413,-91.50485770739999
520975,35.2205842080725,-97.4034116837615
500040,31.104877255032537,-92.63654233622988
249821,39.89323765256932,-87.57047694480343
547583,36.76919834904314,-94.89794469049629
925250,32.42116449305827,-90.5414648096762
925251,32.42156432587467,-90.5414532459861
533242,39.2699741724549,-94.90814542419909
955105,35.26339416071432,-93.81270486896312
255137,41.566865505239036,-87.30027185595951
533051,37.6510904549424,-97.3970730674088
635632,41.41728927663057,-94.50340609876073
635833,41.41696890168723,-94.50316659950045
920209,43.424792628044365,-92.3522671991484
601005,45.114838038623915,-93.59332102506595
603006,45.11443817627577,-93.59331053209071
242575,37.327178553730995,-79.1537562771184
539920,38.668156027704796,-99.19064368626965
539678,38.667762258839524,-99.19031906734831
539679,38.667217725289625,-99.19044555535734
539719,38.66751450616486,-99.18989846949191
510379,36.80661279584245,-95.68816432757085
510380,36.807004480045755,-95.68808318889397
509326,31.601188707522603,-95.5729952910182
511537,34.80916213615336,-98.64172135447096
636023,42.5046581755825,-94.31802014815192
915166,33.054131731989656,-95.74443662061314
337362,32.48913843296058,-92.83212273700903
900129,36.33505096099098,-95.58860923672763
900114,36.334699434050535,-95.5884183733992
531464,39.09774600558325,-101.45215040275501
531465,39.098077410485956,-101.45242754687423
962020,39.09808707336521,-101.45284538676277
255173,40.788675132284084,-86.84431116489337
243230,40.789074778345494,-86.84432798825814
337319,31.3699985475501,-92.15136636516961
348904,39.9158008387961,-88.13800679755765
504201,36.2525611452803,-94.51649137868894
672521,48.184611192116286,-103.30961600504565
630024,42.58733108701381,-91.46801925571329
631101,42.58694368412199,-91.46791966153971
955136,35.53264634245099,-97.94386061900556
514818,35.532233441408025,-97.94364282866955
514819,35.53243470252286,-97.94425885791546
243133,40.078610111860094,-80.6688279893548
509048,32.14073981342458,-94.19414614665693
243015,41.1064215616558,-83.0328930006129
249753,39.38044976481788,-87.04468425937054
242674,37.6796646727638,-81.8137648880954
272105,42.040279886824386,-87.77478431483641
911357,42.03987988682439,-87.77478431483641
515408,33.989592519708935,-96.52272132462389
958009,46.74919680251681,-96.16809685608263
958006,46.749712797348124,-96.16823465354625
958051,46.750130497981,-96.16792187517643
958005,46.749923039558134,-96.16871174163819
335073,30.0042532042723,-93.6152995926243
344179,37.4564349424567,-91.20765313543241
337020,33.31011606593869,-90.3372752867099
635340,42.561219713154294,-95.30109890560864
635341,42.5608281902343,-95.30118081899654
242686,37.80100005757029,-81.1514469623702
925030,35.20272273665487,-90.7036223955108
925031,35.203088184753604,-90.70345976806193
336560,31.426407179882258,-90.80472471082408
699316,42.8260961301786,-88.0920531575844
608782,47.3201953835125,-93.5493332951836
668098,49.07219857671501,-97.16540531298473
647907,41.44634872400175,-96.1144192792352
243349,41.7498580514557,-86.62765274107142
920366,42.355426800044896,-90.20601619002454
336289,29.746085651715497,-89.8999958266013
520407,36.729119332210836,-98.80529711972093
334079,30.50620927601352,-94.96899366303015
650279,40.81616157243106,-96.60660064900355
253077,38.90037830564132,-83.36067122330351
509772,36.0812075337429,-95.8288992584932
603075,44.8862524598305,-93.5664343607107
952002,43.1945277589472,-102.50340778254237
533659,37.72408781451055,-95.56277628117088
982113,35.076334964213046,-96.27099503724708
699288,43.7809309674139,-88.0650083698152
507418,34.03056186657299,-94.35082851231995
507419,34.03089832649162,-94.35104483320002
271071,41.85207491633788,-88.26450338260769
925082,30.480581144139833,-91.47589511388918
344106,38.69064358032318,-90.67584457038008
907082,38.690292053382734,-90.67565370705164
242987,38.81517364605864,-82.28548056755541
630845,41.1804746794,-93.6774648025
661077,48.8136335114911,-104.50318263340999
334600,30.076834284361126,-94.08620096926873
334437,30.07643490242804,-94.08622319698853
514815,36.4217235305879,-97.952221229993
303302,32.77417536064881,-93.15130923432064
514903,35.203086852898295,-97.4422215221273
640210,43.14482500634521,-100.749609928944
524801,34.567443539594244,-103.56350737229687
915153,34.610517364397865,-98.7184264749573
511509,34.610673405929134,-98.71805816660752
631068,41.8924444324221,-90.1387019828475
672568,51.67953499531583,-103.46931246206528
620227,46.0757671059503,-96.6148333874148
242665,36.7729498419551,-82.0445760638262
249503,39.88355411570597,-87.37442310563148
270914,42.36279656761416,-87.86915098786436
272738,42.36324046814223,-87.86923376853464
911412,42.36364187267,-87.86916310210879
656903,42.6388608567,-93.5379295042
547551,37.04051986169106,-94.48983366015766
910011,30.626092079680458,-93.21220841600653
910012,30.62640987464769,-93.21196550376148
915086,36.2148643286096,-95.96826078365179
966047,31.601182770344945,-90.30596200153828
920106,43.03494872579882,-90.77771145881555
526249,33.53923144395474,-101.77272278259409
243676,38.500045031624495,-82.6783502850432
642073,41.2181289244013,-98.68400282215859
652448,48.10418281515787,-98.32789795040213
977214,48.10376839396634,-98.32778217576866
652205,48.10344803067578,-98.32806113012917
300922,36.3466233268646,-96.92020988766784
507756,32.523943251575574,-93.74989791280532
520823,34.0662801506782,-94.7839524372913
642071,41.1682111975365,-98.68042726277879
334271,30.28117394380813,-94.14134276744241
347212,40.23576615331064,-90.0096968420362
254658,39.456063405244,-85.94982414121559
635230,42.513632341164,-96.412366381451
957020,41.371632663898076,-96.01677932894465
646366,41.372032496714475,-96.01676776525456
344379,38.3751685887785,-91.48495940897621
608778,47.3003592625237,-93.4882740696087
301235,37.0247142318,-89.957340101
520924,35.133296757420204,-97.4883914069886
520996,36.46774971884935,-99.42653914526466
980042,36.46722527964055,-99.42627840541203
520997,36.4672335510736,-99.42563862144888
520998,36.46652880980141,-99.42569181662836
520999,36.46651659236361,-99.42630868341006
980040,36.46743889509024,-99.42693040681299
338875,33.5068622436495,-93.54950174577459
520430,36.8085832621931,-98.8409861302573
336505,31.191786738860998,-91.381818766929
659122,43.92770802234192,-98.40820930126789
652197,43.92724385683263,-98.40845666400514
659119,43.92684619288285,-98.40811922304759
659123,43.92707542465541,-98.40895504129938
521024,34.6160410599808,-98.7488079297789
301186,37.9113688,-91.91020242
508287,33.23870676498427,-94.7565177806851
334397,30.171359184327784,-93.98366970298754
656843,42.4875593204,-93.5048407871
272362,41.885544054768644,-89.23637974224546
337920,35.1672770438159,-92.69428962491209
911025,41.5544299059797,-89.69434702229958
660036,42.805429600000004,-97.75356673
514727,36.40338025817866,-98.07166776182653
250025,39.08133314949464,-84.45336967944814
905255,43.08522098975749,-93.35793318817159
699175,43.93619774205179,-88.5280982062946
548803,39.111767852718785,-94.44520572700124
636752,41.4249777641,-90.4796820201
300830,37.062408700000006,-94.32906143
520883,34.4480226022563,-98.21119448409159
243383,41.0096734096249,-84.8589585163237
511495,34.79266056775798,-99.29991648296848
510951,34.99172241410135,-95.74899275883246
243680,37.56915220933411,-82.62940130053028
515440,35.3060115287903,-94.2907887588407
515441,35.30607289178611,-94.29039349363512
953003,44.950657564484125,-93.6742585289279
656493,43.1793517558,-95.20463214120001
506972,36.07377727800538,-94.36739962954331
243288,41.2543954187732,-85.2876185525057
905383,41.89949399237477,-91.83184294281841
905432,42.14241132730089,-91.6531147352552
905431,42.14272395934243,-91.65336425721134
931015,47.98519460334998,-100.82032803866
944040,42.586540014024926,-92.98506558759352
337802,34.5642735349925,-92.7640153921887
334339,30.728501182149692,-93.52791959731421
334341,30.728900828211103,-93.52793642067898
911037,41.32796190114286,-88.24057857276286
348370,38.19347879908882,-90.45053615118024
661079,46.845590013300296,-103.41766430673599
659956,43.00233782880572,-95.80037333695078
543103,39.13842293756315,-94.41386461687902
301061,37.838472169470165,-92.83998979367804
541310,37.79785964713496,-94.40577944820258
249791,38.7379742390664,-85.26025320106179
510891,34.27864936265626,-96.13592076048353
630002,43.65455678687305,-94.70295004821395
631042,43.65484403573695,-94.70322841504063
602039,43.57776541401049,-96.2293791229751
635814,41.5357566864,-93.6320945665
242845,37.46529762410702,-81.43404345880552
